sweep_parameter,sweep_value,condition_name,app_id,model_name,selected_strategy,trials,mean_reward,mean_prob_correct,mean_time,availability_rate,dataset_trials,selection_rate
opportunity_cost,0.0,hybrid,star98_pass_rate,xgboost,lr_calculation,9,0.6811113406734065,0.6811113406734065,19.132536635320154,1.0,40,0.225
opportunity_cost,0.0,hybrid,star98_pass_rate,xgboost,lr_heuristic,20,0.6785592160206675,0.6785592160206675,7.791926917307748,1.0,40,0.5
opportunity_cost,0.0,hybrid,wine_quality,mlp,dt_traversal,9,0.8854166666666666,0.8854166666666666,7.9079728918789804,1.0,40,0.225
opportunity_cost,0.0,hybrid,wine_quality,mlp,lr_calculation,12,0.8762497402653618,0.8762497402653618,21.466416657983924,1.0,40,0.3
opportunity_cost,0.0,hybrid,wine_quality,mlp,lr_heuristic,19,0.6914510216405949,0.6914510216405949,8.335800968992416,1.0,40,0.475
opportunity_cost,0.0,linear_regression,forest_cover,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.0,linear_regression,forest_cover,mlp,lr_calculation,40,0.7102715702266182,0.7102715702266182,24.61046593245388,1.0,80,0.5
opportunity_cost,0.0,linear_regression,forest_cover,mlp,lr_heuristic,40,0.5887777187490804,0.5887777187490804,6.24649058789038,1.0,80,0.5
opportunity_cost,0.0,linear_regression,star98_pass_rate,xgboost,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.0,linear_regression,star98_pass_rate,xgboost,lr_calculation,20,0.8261545960205154,0.8261545960205154,18.333471522275147,1.0,40,0.5
opportunity_cost,0.0,linear_regression,star98_pass_rate,xgboost,lr_heuristic,20,0.7195082664153596,0.7195082664153596,8.789176321025778,1.0,40,0.5
opportunity_cost,0.005,decision_tree,adult,xgboost,dt_traversal,40,0.3974790509215728,0.425,5.504189815685432,1.0,40,1.0
opportunity_cost,0.005,decision_tree,adult,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,adult,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,breast_cancer,mlp,dt_traversal,40,0.7271220875839333,0.75,4.575582483213365,1.0,40,1.0
opportunity_cost,0.005,decision_tree,breast_cancer,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,breast_cancer,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,forest_cover,mlp,dt_traversal,80,0.6593171013276778,0.690234375,6.183454734464432,1.0,80,1.0
opportunity_cost,0.005,decision_tree,forest_cover,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.005,decision_tree,forest_cover,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.005,decision_tree,forest_cover,xgboost,dt_traversal,40,0.5297829024328549,0.55625,5.293419513429019,1.0,40,1.0
opportunity_cost,0.005,decision_tree,forest_cover,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,forest_cover,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,mushrooms,mlp,dt_traversal,40,0.5504179999712785,0.5734375,4.603900005744295,1.0,40,1.0
opportunity_cost,0.005,decision_tree,mushrooms,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,mushrooms,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,star98_pass_rate,xgboost,dt_traversal,40,0.6703713728409683,0.70078125,6.081975431806358,1.0,40,1.0
opportunity_cost,0.005,decision_tree,star98_pass_rate,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,star98_pass_rate,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,wine_binary,mlp,dt_traversal,40,0.6515145449343612,0.675,4.697091013127749,1.0,40,1.0
opportunity_cost,0.005,decision_tree,wine_binary,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,wine_binary,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,wine_binary,xgboost,dt_traversal,40,0.702482193109041,0.7265625,4.816061378191796,1.0,40,1.0
opportunity_cost,0.005,decision_tree,wine_binary,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,decision_tree,wine_binary,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,hybrid,anes96_vote,mlp,dt_traversal,11,0.7670763227399257,0.8181818181818182,10.221099088378512,1.0,40,0.275
opportunity_cost,0.005,hybrid,anes96_vote,mlp,lr_calculation,11,0.7612760070079312,0.8330477139186933,14.354341382152377,1.0,40,0.275
opportunity_cost,0.005,hybrid,anes96_vote,mlp,lr_heuristic,18,0.5674296462542875,0.5859945664004341,3.7129840292293363,1.0,40,0.45
opportunity_cost,0.005,hybrid,breast_cancer,xgboost,dt_traversal,8,0.803771999228657,0.84375,7.995600154268593,1.0,40,0.2
opportunity_cost,0.005,hybrid,breast_cancer,xgboost,lr_calculation,13,0.7253538234891012,0.7813043243195982,11.190100166099391,1.0,40,0.325
opportunity_cost,0.005,hybrid,breast_cancer,xgboost,lr_heuristic,19,0.6042381344052286,0.6372490401488357,6.602181148721396,1.0,40,0.475
opportunity_cost,0.005,hybrid,mushrooms,mlp,dt_traversal,18,0.675728277952845,0.7222222222222222,9.298788853875452,1.0,40,0.45
opportunity_cost,0.005,hybrid,mushrooms,mlp,lr_calculation,6,0.44414067902722804,0.5321596510879315,17.60379441214069,1.0,40,0.15
opportunity_cost,0.005,hybrid,mushrooms,mlp,lr_heuristic,16,0.5193382548971602,0.5520443247821905,6.541213977006045,1.0,40,0.4
opportunity_cost,0.005,hybrid,rand_health_visits,mlp,dt_traversal,28,0.7048413210174893,0.7511160714285714,9.254950082216428,1.0,80,0.35
opportunity_cost,0.005,hybrid,rand_health_visits,mlp,lr_calculation,16,0.7534543324287292,0.8158666674586863,12.482467005991406,1.0,80,0.2
opportunity_cost,0.005,hybrid,rand_health_visits,mlp,lr_heuristic,36,0.5703671781832044,0.5953790014349553,5.002364650350179,1.0,80,0.45
opportunity_cost,0.005,hybrid,star98_pass_rate,mlp,dt_traversal,16,0.8077623793288436,0.84375,7.197524134231275,1.0,40,0.4
opportunity_cost,0.005,hybrid,star98_pass_rate,mlp,lr_calculation,7,0.7425572380896865,0.8160590103003181,14.700354442126308,1.0,40,0.175
opportunity_cost,0.005,hybrid,star98_pass_rate,mlp,lr_heuristic,17,0.5307942051977118,0.5473726418825288,3.3156873369634026,1.0,40,0.425
opportunity_cost,0.005,hybrid,star98_pass_rate,xgboost,dt_traversal,12,0.732772674457132,0.7864583333333334,10.73713177524028,1.0,40,0.3
opportunity_cost,0.005,hybrid,star98_pass_rate,xgboost,lr_calculation,9,0.667755124812578,0.7403800447577625,14.524983989036915,1.0,40,0.225
opportunity_cost,0.005,hybrid,star98_pass_rate,xgboost,lr_heuristic,19,0.6056978955952761,0.6425047859385221,7.361378068649198,1.0,40,0.475
opportunity_cost,0.005,hybrid,wine_quality,mlp,dt_traversal,9,0.8703246958414952,0.9097222222222222,7.879505276145399,1.0,40,0.225
opportunity_cost,0.005,hybrid,wine_quality,mlp,lr_calculation,12,0.6691934258198656,0.7691679053348269,19.994895902992248,1.0,40,0.3
opportunity_cost,0.005,hybrid,wine_quality,mlp,lr_heuristic,19,0.6443192883231182,0.6681419516924352,4.764532673863379,1.0,40,0.475
opportunity_cost,0.005,linear_regression,forest_cover,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.005,linear_regression,forest_cover,mlp,lr_calculation,40,0.5841387768878958,0.660162403848116,15.20472539204404,1.0,80,0.5
opportunity_cost,0.005,linear_regression,forest_cover,mlp,lr_heuristic,40,0.5163131434240873,0.5342161359515915,3.580598505500832,1.0,80,0.5
opportunity_cost,0.005,linear_regression,star98_pass_rate,xgboost,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.005,linear_regression,star98_pass_rate,xgboost,lr_calculation,20,0.7567099306212113,0.8232305830141202,13.304130478581797,1.0,40,0.5
opportunity_cost,0.005,linear_regression,star98_pass_rate,xgboost,lr_heuristic,20,0.633118780316591,0.6719820737205771,7.77265868079723,1.0,40,0.5
opportunity_cost,0.01,decision_tree,adult,xgboost,dt_traversal,40,0.3722106582434441,0.4265625,5.435184175655587,1.0,40,1.0
opportunity_cost,0.01,decision_tree,adult,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,adult,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,breast_cancer,mlp,dt_traversal,40,0.7040176537604387,0.75,4.598234623956136,1.0,40,1.0
opportunity_cost,0.01,decision_tree,breast_cancer,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,breast_cancer,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,forest_cover,mlp,dt_traversal,80,0.6329305399081958,0.69140625,5.8475710091804185,1.0,80,1.0
opportunity_cost,0.01,decision_tree,forest_cover,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.01,decision_tree,forest_cover,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.01,decision_tree,forest_cover,xgboost,dt_traversal,40,0.4983797654193964,0.55,5.162023458060358,1.0,40,1.0
opportunity_cost,0.01,decision_tree,forest_cover,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,forest_cover,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,mushrooms,mlp,dt_traversal,40,0.529397258343643,0.575,4.560274165635691,1.0,40,1.0
opportunity_cost,0.01,decision_tree,mushrooms,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,mushrooms,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,star98_pass_rate,xgboost,dt_traversal,40,0.6386567704682161,0.69765625,5.899947953178396,1.0,40,1.0
opportunity_cost,0.01,decision_tree,star98_pass_rate,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,star98_pass_rate,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,wine_binary,mlp,dt_traversal,40,0.628593492204294,0.675,4.640650779570601,1.0,40,1.0
opportunity_cost,0.01,decision_tree,wine_binary,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,wine_binary,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,wine_binary,xgboost,dt_traversal,40,0.6791081876867251,0.72734375,4.8235562313274905,1.0,40,1.0
opportunity_cost,0.01,decision_tree,wine_binary,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,decision_tree,wine_binary,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,hybrid,anes96_vote,mlp,dt_traversal,12,0.6975305500231971,0.7916666666666666,9.41361166434697,1.0,40,0.3
opportunity_cost,0.01,hybrid,anes96_vote,mlp,lr_calculation,11,0.7853726298665555,0.8747978355568659,8.942520569031025,1.0,40,0.275
opportunity_cost,0.01,hybrid,anes96_vote,mlp,lr_heuristic,17,0.5387152445625556,0.5606819383705732,2.196669380801766,1.0,40,0.425
opportunity_cost,0.01,hybrid,breast_cancer,xgboost,dt_traversal,8,0.7607704054883224,0.83984375,7.907334451167756,1.0,40,0.2
opportunity_cost,0.01,hybrid,breast_cancer,xgboost,lr_calculation,13,0.6741394895688957,0.7644078437094131,9.02683541405174,1.0,40,0.325
opportunity_cost,0.01,hybrid,breast_cancer,xgboost,lr_heuristic,19,0.5440479167124174,0.6004052940238628,5.635737731144533,1.0,40,0.475
opportunity_cost,0.01,hybrid,mushrooms,mlp,dt_traversal,19,0.6235819479110725,0.7105263157894737,8.69443678784012,1.0,40,0.475
opportunity_cost,0.01,hybrid,mushrooms,mlp,lr_calculation,6,0.4178604848671858,0.5251703069193528,10.73098220521671,1.0,40,0.15
opportunity_cost,0.01,hybrid,mushrooms,mlp,lr_heuristic,15,0.47710897726208934,0.5252734176397001,4.816444037761075,1.0,40,0.375
opportunity_cost,0.01,hybrid,rand_health_visits,mlp,dt_traversal,28,0.6581185175791161,0.7488839285714286,9.076541099231253,1.0,80,0.35
opportunity_cost,0.01,hybrid,rand_health_visits,mlp,lr_calculation,16,0.705203118595734,0.7963892823649801,9.118616376924605,1.0,80,0.2
opportunity_cost,0.01,hybrid,rand_health_visits,mlp,lr_heuristic,36,0.5483061818882675,0.5822282746579658,3.392209276969826,1.0,80,0.45
opportunity_cost,0.01,hybrid,star98_pass_rate,mlp,dt_traversal,20,0.7131606370231858,0.7734375,6.027686297681428,1.0,40,0.5
opportunity_cost,0.01,hybrid,star98_pass_rate,mlp,lr_calculation,7,0.6595636314991596,0.7650625860363727,10.549895453721316,1.0,40,0.175
opportunity_cost,0.01,hybrid,star98_pass_rate,mlp,lr_heuristic,13,0.46479706264611903,0.48079049888697045,1.5993436240851402,1.0,40,0.325
opportunity_cost,0.01,hybrid,star98_pass_rate,xgboost,dt_traversal,14,0.6491797482369304,0.7410714285714286,9.18916803344982,1.0,40,0.35
opportunity_cost,0.01,hybrid,star98_pass_rate,xgboost,lr_calculation,9,0.743460529693968,0.8675223029253641,12.406177323139605,1.0,40,0.225
opportunity_cost,0.01,hybrid,star98_pass_rate,xgboost,lr_heuristic,17,0.5472115004393071,0.609331297100285,6.211979666097782,1.0,40,0.425
opportunity_cost,0.01,hybrid,wine_quality,mlp,dt_traversal,9,0.7954619838127633,0.875,7.9538016187236735,1.0,40,0.225
opportunity_cost,0.01,hybrid,wine_quality,mlp,lr_calculation,12,0.6369913873882697,0.7332742656736363,9.62828782853667,1.0,40,0.3
opportunity_cost,0.01,hybrid,wine_quality,mlp,lr_heuristic,19,0.5895524695029735,0.6292676799380591,3.9715210435085586,1.0,40,0.475
opportunity_cost,0.01,linear_regression,forest_cover,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.01,linear_regression,forest_cover,mlp,lr_calculation,40,0.5324987070823474,0.6537080323795854,12.120932529723811,1.0,80,0.5
opportunity_cost,0.01,linear_regression,forest_cover,mlp,lr_heuristic,40,0.5157824384172401,0.5407704225024776,2.4987984085237556,1.0,80,0.5
opportunity_cost,0.01,linear_regression,star98_pass_rate,xgboost,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.01,linear_regression,star98_pass_rate,xgboost,lr_calculation,20,0.727920450021835,0.8152653135668505,8.73448635450155,1.0,40,0.5
opportunity_cost,0.01,linear_regression,star98_pass_rate,xgboost,lr_heuristic,20,0.6016471075314961,0.6559957778450717,5.434867031357563,1.0,40,0.5
opportunity_cost,0.015,decision_tree,adult,xgboost,dt_traversal,40,0.3436935437654646,0.425,5.420430415635691,1.0,40,1.0
opportunity_cost,0.015,decision_tree,adult,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,adult,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,breast_cancer,mlp,dt_traversal,40,0.6817154809530613,0.75,4.5523012697959135,1.0,40,1.0
opportunity_cost,0.015,decision_tree,breast_cancer,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,breast_cancer,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,forest_cover,mlp,dt_traversal,80,0.6029551634546514,0.690625,5.844655769689906,1.0,80,1.0
opportunity_cost,0.015,decision_tree,forest_cover,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.015,decision_tree,forest_cover,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.015,decision_tree,forest_cover,xgboost,dt_traversal,40,0.48044648990571853,0.55625,5.053567339618765,1.0,40,1.0
opportunity_cost,0.015,decision_tree,forest_cover,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,forest_cover,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,mushrooms,mlp,dt_traversal,40,0.5062092009567395,0.575,4.586053269550705,1.0,40,1.0
opportunity_cost,0.015,decision_tree,mushrooms,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,mushrooms,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,star98_pass_rate,xgboost,dt_traversal,40,0.6103485540933946,0.6984375,5.872596393773693,1.0,40,1.0
opportunity_cost,0.015,decision_tree,star98_pass_rate,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,star98_pass_rate,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,wine_binary,mlp,dt_traversal,40,0.604736908936039,0.675,4.6842060709307365,1.0,40,1.0
opportunity_cost,0.015,decision_tree,wine_binary,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,wine_binary,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,wine_binary,xgboost,dt_traversal,40,0.6534917907976329,0.72578125,4.81929728015781,1.0,40,1.0
opportunity_cost,0.015,decision_tree,wine_binary,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,decision_tree,wine_binary,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,hybrid,anes96_vote,mlp,dt_traversal,12,0.6508531167014621,0.7916666666666666,9.387569997680304,1.0,40,0.3
opportunity_cost,0.015,hybrid,anes96_vote,mlp,lr_calculation,11,0.665830573166468,0.757260693682439,6.095341367731397,1.0,40,0.275
opportunity_cost,0.015,hybrid,anes96_vote,mlp,lr_heuristic,17,0.4704516428669961,0.505467381492436,2.334382575029326,1.0,40,0.425
opportunity_cost,0.015,hybrid,breast_cancer,xgboost,dt_traversal,13,0.6132187855956591,0.6947115384615384,5.432850191058625,1.0,40,0.325
opportunity_cost,0.015,hybrid,breast_cancer,xgboost,lr_calculation,13,0.5913826818035518,0.6997981121340271,7.227695355365027,1.0,40,0.325
opportunity_cost,0.015,hybrid,breast_cancer,xgboost,lr_heuristic,14,0.42928459937956626,0.474550144050679,3.0177029780741824,1.0,40,0.35
opportunity_cost,0.015,hybrid,mushrooms,mlp,dt_traversal,25,0.5604999535394584,0.66,6.63333643070278,1.0,40,0.625
opportunity_cost,0.015,hybrid,mushrooms,mlp,lr_calculation,6,0.3983467896791642,0.5339727748489677,9.041732344653571,1.0,40,0.15
opportunity_cost,0.015,hybrid,mushrooms,mlp,lr_heuristic,9,0.2775084642381429,0.33638925386053214,3.9253859748259523,1.0,40,0.225
opportunity_cost,0.015,hybrid,rand_health_visits,mlp,dt_traversal,35,0.5891679460488624,0.6991071428571428,7.329279787218695,1.0,80,0.4375
opportunity_cost,0.015,hybrid,rand_health_visits,mlp,lr_calculation,16,0.7013352845029864,0.7932833836538612,6.129873276724989,1.0,80,0.2
opportunity_cost,0.015,hybrid,rand_health_visits,mlp,lr_heuristic,29,0.5336457171941497,0.5731587961238497,2.63420526198,1.0,80,0.3625
opportunity_cost,0.015,hybrid,star98_pass_rate,mlp,dt_traversal,18,0.7119970826696151,0.8055555555555556,6.237231525729362,1.0,40,0.45
opportunity_cost,0.015,hybrid,star98_pass_rate,mlp,lr_calculation,7,0.6288486193230226,0.7504652439048731,8.107774972123364,1.0,40,0.175
opportunity_cost,0.015,hybrid,star98_pass_rate,mlp,lr_heuristic,15,0.5051442863912793,0.5291344100888383,1.5993415798372677,1.0,40,0.375
opportunity_cost,0.015,hybrid,star98_pass_rate,xgboost,dt_traversal,16,0.5876403719049628,0.7109375,8.21980853966915,1.0,40,0.4
opportunity_cost,0.015,hybrid,star98_pass_rate,xgboost,lr_calculation,9,0.6992090249656829,0.8634337912329054,10.948317751148172,1.0,40,0.225
opportunity_cost,0.015,hybrid,star98_pass_rate,xgboost,lr_heuristic,15,0.5248260717266098,0.5944411485980283,4.641005124761242,1.0,40,0.375
opportunity_cost,0.015,hybrid,wine_quality,mlp,dt_traversal,10,0.7296266787720371,0.8375,7.1915547485308595,1.0,40,0.25
opportunity_cost,0.015,hybrid,wine_quality,mlp,lr_calculation,12,0.5068452237440485,0.6118380277395482,6.999520266366653,1.0,40,0.3
opportunity_cost,0.015,hybrid,wine_quality,mlp,lr_heuristic,18,0.5716635311481063,0.6263018447025317,3.6425542369616926,1.0,40,0.45
opportunity_cost,0.015,linear_regression,forest_cover,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.015,linear_regression,forest_cover,mlp,lr_calculation,40,0.48890351407217025,0.6438220938466693,10.327905318299937,1.0,80,0.5
opportunity_cost,0.015,linear_regression,forest_cover,mlp,lr_heuristic,40,0.49885615319998244,0.5314100404283841,2.170259148560114,1.0,80,0.5
opportunity_cost,0.015,linear_regression,star98_pass_rate,xgboost,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.015,linear_regression,star98_pass_rate,xgboost,lr_calculation,20,0.6631317350488388,0.7709500436721869,7.1878872415565365,1.0,40,0.5
