dataId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,intercept
wine_quality,mlp,logistic_regression,209,0,8.538227523227317,0.9905911109436851,0.23328791060800105,-0.02816549175941172,-0.1737947526116546,-1.0,-0.03234459553685228,-1.775659771911318
wine_quality,mlp,logistic_regression,280,0,8.551868868698405,1.0,0.24475896154305393,-0.05061701543228611,-0.18466085477250915,-0.9590737687368164,-0.03875160202952551,-1.775659771911318
wine_quality,mlp,logistic_regression,33,0,10.80730681209139,1.0,0.1718118657114986,-0.008900769863455144,-0.1486422982419193,-0.8187709184097437,-0.029067211631023618,-1.775659771911318
wine_quality,mlp,logistic_regression,210,0,8.175999688908583,0.9655128549704273,0.26014029508369135,-0.013446093715162193,-0.2031406555610618,-1.0,-0.08444395986678208,-1.775659771911318
wine_quality,mlp,logistic_regression,93,1,11.27718971696493,1.0,0.25745747755859405,-0.018887645573343798,-0.0748460159932828,-0.7640066354897936,-0.024182748870682193,-1.775659771911318
wine_quality,mlp,logistic_regression,84,0,8.457892287723697,1.0,0.22752056156340872,-0.03818147707299607,-0.18671264204775925,-0.9942028289656976,-0.030202926859586202,-1.775659771911318
wine_quality,mlp,logistic_regression,329,0,9.867541002344314,1.0,0.28397303172575816,-0.06057972958086306,-0.12416850579530789,-0.8731504405597641,-0.025888223022502457,-1.775659771911318
wine_quality,mlp,logistic_regression,94,0,9.021751773571943,1.0,0.21330052646569567,-0.03731833197959058,-0.1388272877294762,-0.8747072966380895,-0.026784690204869524,-1.775659771911318
wine_quality,mlp,logistic_regression,266,0,9.491634678445482,1.0,0.227639123606954,-0.032575306961372244,-0.1176117530140375,-0.9213602454573195,-0.030550458530702658,-1.775659771911318
wine_quality,mlp,logistic_regression,126,1,9.867541002344314,1.0,0.21554579516533454,-0.013926374616290359,-0.1296871060528771,-0.8705283671646897,-0.03988185708872,-1.775659771911318
wine_quality,mlp,logistic_regression,9,1,10.995259974040806,1.0,0.2302839691937335,-0.018122141327608608,-0.10400438946957413,-0.762418264106239,-0.036419329685155884,-1.775659771911318
wine_quality,mlp,logistic_regression,361,1,10.337423907217852,1.0,0.2547359397408499,-0.011299353950035586,-0.08428407666105747,-0.8334617841706841,-0.034729655455248996,-1.775659771911318
wine_quality,mlp,logistic_regression,56,0,10.80730681209139,1.0,0.22179349937302542,-0.03751038728170381,-0.16627782515197753,-0.8068005833452737,-0.026511852366757807,-1.775659771911318
wine_quality,mlp,logistic_regression,72,1,10.337423907217852,1.0,0.21227994978404163,-0.03522739760893448,-0.09218570884803161,-0.8559877783374593,-0.03205814349715292,-1.775659771911318
wine_quality,mlp,logistic_regression,132,0,9.303681516496066,1.0,0.1886932886969259,-0.04357267209490847,-0.17998162203663315,-0.9955933224327824,-0.033022856148687614,-1.775659771911318
wine_quality,mlp,logistic_regression,42,0,9.491634678445482,1.0,0.22408226230059533,-0.014477914205054334,-0.19219481590098814,-0.9268120812292564,-0.03891546503315695,-1.775659771911318
