dataId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,intercept
wine_quality,lr,shap_linear,44,0,1.677931592891781,-0.07251954845888438,-0.024316659030848137,0.7160101065913569,-0.9719617889747405,-1.0,-0.4377363413060256
wine_quality,lr,shap_linear,47,1,1.63815529811331,-0.06758156289303775,0.08838602710291005,-0.7008002930384898,0.9210973287164695,1.0,-0.4377363413060256
wine_quality,lr,shap_linear,4,1,0.8300278503215542,0.1839225181594474,-0.44927794329825244,0.006433069167306665,1.0,-0.2055586082341102,-0.4377363413060256
wine_quality,lr,shap_linear,55,1,1.5937595464640701,-0.0006096489123184729,0.02343025681372954,0.3785877260872496,1.0,0.14514771502891932,-0.4377363413060256
wine_quality,lr,shap_linear,26,1,1.9331958558607445,0.07896810450467358,0.024369067969480865,0.267921005471289,1.0,0.11966224517473317,-0.4377363413060256
wine_quality,lr,shap_linear,64,0,0.6974355419634786,-0.127268539758265,0.3756703690233988,-0.2985873586513363,-1.0,0.18760597511394064,-0.4377363413060256
wine_quality,lr,shap_linear,73,0,1.4769566298005623,-0.13439735502728922,-0.345077841491392,-0.2277632716105347,0.6194406181001147,-1.0,-0.4377363413060256
wine_quality,lr,shap_linear,10,1,0.9997460050198913,0.1636761314427641,0.24253149772878954,-0.12284261256083347,1.0,0.13087631685667478,-0.4377363413060256
wine_quality,lr,shap_linear,40,1,0.8300278503215542,-0.08049622752841411,-0.11976658952316306,0.5725431558902122,1.0,0.8840281249822732,-0.4377363413060256
wine_quality,lr,shap_linear,107,1,0.9148869276707227,-0.037045968424198585,0.2650271728804454,0.145909467345413,1.0,-0.07665634521699058,-0.4377363413060256
wine_quality,lr,shap_linear,18,1,1.7386427796589181,0.037311196932087676,-0.0009948837647747637,0.15048617524230698,0.5262075328954016,1.0,-0.4377363413060256
wine_quality,lr,shap_linear,62,0,0.633280482657222,-0.33077414577767383,-0.26494659095738077,-0.4637431114609889,0.6406836696960448,1.0,-0.4377363413060256
wine_quality,lr,shap_linear,11,0,1.0750067036181268,-0.16423299653313525,-0.41958537546700697,-0.9089726225618004,-0.6487732026378392,-1.0,-0.4377363413060256
wine_quality,lr,shap_linear,36,0,3.027568266272212,-0.0981853268933343,-0.013476720203464045,-1.0,-0.20233283306558236,0.5410795575983296,-0.4377363413060256
wine_quality,lr,shap_linear,89,1,1.5376678165677016,0.22060323649005295,0.06875223275894861,-0.13542940423197022,-0.6743145952515288,1.0,-0.4377363413060256
wine_quality,lr,shap_linear,91,0,0.9148869276707227,0.08290050606899074,-0.05527423622391162,-0.3676918577104405,1.0,-0.4061642171945063,-0.4377363413060256
wine_quality,lr,shap_linear,109,0,1.5774441113461708,-0.11192255304547437,-0.4779026044635674,0.5720626703423874,-0.7649019051640443,-1.0,-0.4377363413060256
wine_quality,lr,shap_linear,0,0,0.40573246357571147,-0.08353502683887923,0.5976102917892402,-0.19740692640849852,1.0,-0.9158604897523188,-0.4377363413060256
wine_quality,lr,shap_linear,88,1,1.3391823144165644,0.08941245163140984,-0.09611354680168391,0.38676121383875206,1.0,0.09770370585141866,-0.4377363413060256
wine_quality,lr,shap_linear,104,1,1.0352304088396576,0.37007170415757146,0.19647602240221665,-0.4487382787342428,0.8017807854503565,1.0,-0.4377363413060256
wine_quality,lr,shap_linear,65,0,1.8854626248518367,-0.2857045205724895,0.13378036687546246,-0.45028769795964196,-1.0,0.549059098384943,-0.4377363413060256
wine_quality,lr,shap_linear,45,1,0.9997460050198913,0.22953533627058956,-0.050582523865383304,-0.42193766923068743,1.0,0.43241535089445426,-0.4377363413060256
wine_quality,lr,shap_linear,31,1,0.9878309158031034,-0.16206311266150059,-0.0017510562248593375,1.0,0.5825395916124056,-0.8847989332428665,-0.4377363413060256
wine_quality,lr,shap_linear,70,1,1.7634777011624072,0.049231320246341116,0.09872197174564354,-0.3603195898866732,1.0,0.18816117595457826,-0.4377363413060256
